#SampleID	Location	Date_Taken	Sample_Type	Soil_Test_Number	PlantA_Or_B	Notes	GA_Microbiome	Living_Mulch	Endophyte	R1_Fastq_Name	R2_Fastq_Name	reads	Growing_Degree_Days	GPSlatitude	GPSlongitude	Living_Mulch_Treatment	quant_reading	Sample_or_Control	precipIntensity	precipProbability	temperatureHigh	temperatureLow	dewPoint	humidity	windSpeed	uvIndex	Sampling_Number	Lime_Buffer_Capacity	pH	Water_pH	Base_Saturation_perc	Cation_Exchange_Capacity	Ca_ppm	Cd_ppm	Cr_ppm	Cu_ppm	Fe_ppm	K_ppm	Mg_ppm	Mn_ppm	Mo_ppm	Na_ppm	Ni_ppm	P_ppm	Pb_ppm	Zn_ppm	Organic_Matter_perc	N_perc	Sampling_NumberGDD	Plate	Row	Column	Well	Concentration
GA1832Za1400	Rome	2018-06-20	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-32Za-1400_S16_L001_R1_001.fastq.gz	GA18-32Za-1400_S16_L001_R2_001.fastq.gz	80136	1400	34.33789	-85.13033	NA	339.333333	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	32	334	4.8	5.4	60.3	7.81	554	0.02	0.02	0.34	12.42	213.9	162.3	88.2	0.02	10.54	1.16	57.12	0.34	1.06	2.24	0.1	321400	4	B	4	B4	339.3333333333
GA1832Za600	Rome	2018-05-02	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-32Za-600_S11_L001_R1_001.fastq.gz	GA18-32Za-600_S11_L001_R2_001.fastq.gz	67535	600	34.33791	-85.13029	NA	596.666667	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	32	453	4.98	5.58	58.9	9.07	586	0.05	0.025	0.42	14.41	282.8	196.8	106.5	0.025	10.53	2.24	77.04	0.36	1.14	2.3	0.06	32600	4	A	11	A11	596.6666666667
GA1832Zb1400	Rome	2018-06-20	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-32Zb-1400_S24_L001_R1_001.fastq.gz	GA18-32Zb-1400_S24_L001_R2_001.fastq.gz	61838	1400	34.33789	-85.13033	NA	458.333333	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	32	334	4.8	5.4	60.3	7.81	554	0.02	0.02	0.34	12.42	213.9	162.3	88.2	0.02	10.54	1.16	57.12	0.34	1.06	2.24	0.1	321400	4	B	12	B12	458.3333333333
GA1832Zb600	Rome	2018-05-02	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-32Zb-600_S59_L001_R1_001.fastq.gz	GA18-32Zb-600_S59_L001_R2_001.fastq.gz	59113	600	34.33791	-85.13029	NA	728	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	32	453	4.98	5.58	58.9	9.07	586	0.05	0.025	0.42	14.41	282.8	196.8	106.5	0.025	10.53	2.24	77.04	0.36	1.14	2.3	0.06	32600	4	E	11	E11	728
GA1833I600	Rome	2018-05-02	Inrow_Soil	48	NA	SWVT_Irrigated	TRUE	FALSE	FALSE	GA1833I600_S156_L001_R1_001.fastq.gz	GA1833I600_S156_L001_R2_001.fastq.gz	101194	600	34.33836	-85.12744	NA	102.466667	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	2	E	12	E12	102.4666666667
GA1833Ka1400	Rome	2018-06-20	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1833Ka1400_S44_L001_R1_001.fastq.gz	GA1833Ka1400_S44_L001_R2_001.fastq.gz	39811	1400	34.33838	-85.12748	NA	64.3	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	1	D	8	D8	64.3
GA1833Ka600	Rome	2018-05-02	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1833Ka600_S134_L001_R1_001.fastq.gz	GA1833Ka600_S134_L001_R2_001.fastq.gz	112439	600	34.33836	-85.12744	NA	86.1	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	2	D	2	D2	86.1
GA1833Kb1400	Rome	2018-06-20	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1833Kb1400_S92_L001_R1_001.fastq.gz	GA1833Kb1400_S92_L001_R2_001.fastq.gz	18857	1400	34.33838	-85.12748	NA	129.333333	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	1	H	8	H8	129.3333333333
GA1833Ra1400	Rome	2018-06-20	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-33Ra-1400_S202_L001_R1_001.fastq.gz	GA18-33Ra-1400_S202_L001_R2_001.fastq.gz	860	1400	34.33838	-85.12748	NA	145.133333	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	6	A	11	A11	145.1333333333
GA1833Ra600	Rome	2018-05-02	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-33Ra-600_S203_L001_R1_001.fastq.gz	GA18-33Ra-600_S203_L001_R2_001.fastq.gz	17559	600	34.33836	-85.12744	NA	18.174116	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	6	A	12	A12	18.1741162723
GA1833Rb600	Rome	2018-05-02	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-33Rb-600_S269_L001_R1_001.fastq.gz	GA18-33Rb-600_S269_L001_R2_001.fastq.gz	136901	600	34.33836	-85.12744	NA	99.166667	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	6	H	6	H6	99.1666666667
GA1833S1400	Rome	2018-06-20	Soil	92	NA	NA	TRUE	FALSE	FALSE	GA18-33S-1400_S149_L001_R1_001.fastq.gz	GA18-33S-1400_S149_L001_R2_001.fastq.gz	19880	1400	34.33838	-85.12748	NA	198	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	5	E	6	E6	198
GA1833S600	Rome	2018-05-02	Soil	38	NA	SWVT_Irrigated	TRUE	FALSE	FALSE	GA1833S600_S138_L001_R1_001.fastq.gz	GA1833S600_S138_L001_R2_001.fastq.gz	94506	600	34.33836	-85.12744	NA	66.033333	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	2	D	6	D6	66.0333333333
GA1833Za1400	Rome	2018-06-20	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-33Za-1400_S146_L001_R1_001.fastq.gz	GA18-33Za-1400_S146_L001_R2_001.fastq.gz	29968	1400	34.33838	-85.12748	NA	101.966667	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	5	E	3	E3	101.9666666667
GA1833Za600	Rome	2018-05-02	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-33Za-600_S110_L001_R1_001.fastq.gz	GA18-33Za-600_S110_L001_R2_001.fastq.gz	55085	600	34.33836	-85.12744	NA	46.4	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	5	B	2	B2	46.4
GA1833Zb1400	Rome	2018-06-20	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-33Zb-1400_S66_L001_R1_001.fastq.gz	GA18-33Zb-1400_S66_L001_R2_001.fastq.gz	67391	1400	34.33838	-85.12748	NA	434	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	338	5.36	5.96	78.8	9.63	1062	0.025	0.025	0.12	6.66	241.5	196.2	30.01	0.025	7.14	1.53	41.57	0.01	1.44	2.99	0.11	331400	4	F	6	F6	434
GA1833Zb600	Rome	2018-05-02	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-33Zb-600_S70_L001_R1_001.fastq.gz	GA18-33Zb-600_S70_L001_R2_001.fastq.gz	54488	600	34.33836	-85.12744	NA	480	Sample	0.002581013	0.2781013	79.48671	58.98696	56.99646	0.7126582	2.479241	8.35443	33	427	6.09	6.69	91.1	8.64	1105	0.025	0.025	0.115	5.59	249	201.2	36.1	0.025	8.72	0.79	38.01	0.09	1.34	3.04	0.1	33600	4	F	10	F10	480
GA1834I1400	Cave_Spring	2018-06-20	Inrow_Soil	111	NA	NA	TRUE	FALSE	FALSE	GA1834I1400_S106_L001_R1_001.fastq.gz	GA1834I1400_S106_L001_R2_001.fastq.gz	124115	1400	34.14887	-85.29407	NA	43.424233	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	2	A	10	A10	43.4242333333
GA1834Ka1400	Cave_Spring	2018-06-20	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1834Ka1400_S20_L001_R1_001.fastq.gz	GA1834Ka1400_S20_L001_R2_001.fastq.gz	63616	1400	34.14887	-85.29407	NA	54.433333	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	1	B	8	B8	54.4333333333
GA1834Ka600	Cave_Spring	2018-05-02	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1834Ka600_S46_L001_R1_001.fastq.gz	GA1834Ka600_S46_L001_R2_001.fastq.gz	64522	600	34.14886	-85.29418	NA	97.1	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	1	D	10	D10	97.1
GA1834Kb1400	Cave_Spring	2018-06-20	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1834Kb1400_S45_L001_R1_001.fastq.gz	GA1834Kb1400_S45_L001_R2_001.fastq.gz	49028	1400	34.14887	-85.29407	NA	67.433333	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	1	D	9	D9	67.4333333333
GA1834Kb6001	Cave_Spring	2018-05-02	Stalk	NA	b	No_records_on_why_two_samples_from_plant_B_were_taken_but_both_samples_should_be_from_the_same_plant_	TRUE	FALSE	FALSE	GA1834Kb600-1_S109_L001_R1_001.fastq.gz	GA1834Kb600-1_S109_L001_R2_001.fastq.gz	91543	600	34.14886	-85.29418	NA	57.366667	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	2	B	1	B1	57.3666666667
GA1834Kb6002	Cave_Spring	2018-05-02	Stalk	NA	b	No_records_on_why_two_samples_from_plant_B_were_taken_but_both_samples_should_be_from_the_same_plant_	TRUE	FALSE	FALSE	GA1834Kb600-2_S98_L001_R1_001.fastq.gz	GA1834Kb600-2_S98_L001_R2_001.fastq.gz	106843	600	34.14886	-85.29418	NA	42.933333	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	2	A	2	A2	42.9333333333
GA1834Ra1400	Cave_Spring	2018-06-20	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-34Ra-1400_S206_L001_R1_001.fastq.gz	GA18-34Ra-1400_S206_L001_R2_001.fastq.gz	18576	1400	34.14887	-85.29407	NA	155	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	6	B	3	B3	155
GA1834Ra600	Cave_Spring	2018-05-02	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-34Ra-600_S273_L001_R1_001.fastq.gz	GA18-34Ra-600_S273_L001_R2_001.fastq.gz	18265	600	34.14886	-85.29418	NA	131.333333	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	6	H	10	H10	131.3333333333
GA1834Rb1400	Cave_Spring	2018-06-20	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-34Rb-1400_S260_L001_R1_001.fastq.gz	GA18-34Rb-1400_S260_L001_R2_001.fastq.gz	1	1400	34.14887	-85.29407	NA	26.5	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	6	G	9	G9	26.5
GA1834Rb600	Cave_Spring	2018-05-02	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-34Rb-600_S222_L001_R1_001.fastq.gz	GA18-34Rb-600_S222_L001_R2_001.fastq.gz	68964	600	34.14886	-85.29418	NA	50.5	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	6	C	7	C7	50.5
GA1834S1400	Cave_Spring	2018-06-20	Soil	93	NA	NA	TRUE	FALSE	FALSE	GA18-34S-1400_S174_L001_R1_001.fastq.gz	GA18-34S-1400_S174_L001_R2_001.fastq.gz	19665	1400	34.14887	-85.29407	NA	215.666667	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	5	G	7	G7	215.6666666667
GA1834S600	Cave_Spring	2018-05-02	Soil	39	NA	NA	TRUE	FALSE	FALSE	GA18-34S-600_S150_L001_R1_001.fastq.gz	GA18-34S-600_S150_L001_R2_001.fastq.gz	46964	600	34.14886	-85.29418	NA	34.666667	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	5	E	7	E7	34.6666666667
GA1834Za1400	Cave_Spring	2018-06-20	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-34Za-1400_S55_L001_R1_001.fastq.gz	GA18-34Za-1400_S55_L001_R2_001.fastq.gz	77763	1400	34.14887	-85.29407	NA	337.61	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	4	E	7	E7	337.61
GA1834Za600	Cave_Spring	2018-05-02	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-34Za-600_S156_L001_R1_001.fastq.gz	GA18-34Za-600_S156_L001_R2_001.fastq.gz	30873	600	34.14886	-85.29418	NA	108.4	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	5	F	1	F1	108.4
GA1834Zb1400	Cave_Spring	2018-06-20	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-34Zb-1400_S120_L001_R1_001.fastq.gz	GA18-34Zb-1400_S120_L001_R2_001.fastq.gz	46168	1400	34.14887	-85.29407	NA	31.766667	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	510	5.65	6.25	87.1	17.17	2374	0.025	0.025	1.07	6.3	448.2	227.1	75.92	0.025	8.03	0.33	95.65	0.13	8.61	4.7	0.17	341400	5	C	1	C1	31.7666666667
GA1834Zb600	Cave_Spring	2018-05-02	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-34Zb-600_S10_L001_R1_001.fastq.gz	GA18-34Zb-600_S10_L001_R2_001.fastq.gz	71077	600	34.14886	-85.29418	NA	375.333333	Sample	0.00223038	0.2582278	79.63228	58.09937	57.3819	0.7322785	2.277848	8.21519	34	682	6.15	6.75	95.2	20.78	3307	0.07	0.02	1.12	4.56	446.1	248.6	153.7	0.025	9.01	3.41	70.6	0.18	10.72	5.73	0.23	34600	4	A	10	A10	375.3333333333
GA1835I1400	Pavo	2018-05-31	Inrow_Soil	65	NA	NA	TRUE	FALSE	FALSE	GA1835I1400_S143_L001_R1_001.fastq.gz	GA1835I1400_S143_L001_R2_001.fastq.gz	87503	1400	30.98301	-83.65904	NA	89.7	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	2	D	11	D11	89.7
GA1835Ka1400	Pavo	2018-05-31	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1835Ka1400_S99_L001_R1_001.fastq.gz	GA1835Ka1400_S99_L001_R2_001.fastq.gz	54	1400	30.98301	-83.65904	NA	71.366667	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	2	A	3	A3	71.3666666667
GA1835Kb1400	Pavo	2018-05-31	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1835Kb1400_S157_L001_R1_001.fastq.gz	GA1835Kb1400_S157_L001_R2_001.fastq.gz	126302	1400	30.98301	-83.65904	NA	127.666667	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	2	F	1	F1	127.6666666667
GA1835Ra1400	Pavo	2018-05-31	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-35Ra-1400_S262_L001_R1_001.fastq.gz	GA18-35Ra-1400_S262_L001_R2_001.fastq.gz	17567	1400	30.98301	-83.65904	NA	81.566667	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	6	G	11	G11	81.5666666667
GA1835S1400	Pavo	2018-05-31	Soil	57	NA	NA	TRUE	FALSE	FALSE	GA1835S1400_S163_L001_R1_001.fastq.gz	GA1835S1400_S163_L001_R2_001.fastq.gz	104790	1400	30.98301	-83.65904	NA	50.966667	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	2	F	7	F7	50.9666666667
GA1835Za1400	Pavo	2018-05-31	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-35Za-1400_S99_L001_R1_001.fastq.gz	GA18-35Za-1400_S99_L001_R2_001.fastq.gz	25706	1400	30.98301	-83.65904	NA	47.133333	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	5	A	3	A3	47.1333333333
GA1835Zb1400	Pavo	2018-05-31	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-35Zb-1400_S48_L001_R1_001.fastq.gz	GA18-35Zb-1400_S48_L001_R2_001.fastq.gz	89082	1400	30.98301	-83.65904	NA	208.333333	Sample	0.004208475	0.2908475	81.38237	60.77203	58.81763	0.7152542	3.931525	8.423729	35	358	6.59	7.19	100	7.92	1104	0.025	0.06	1.74	20.13	221	202.4	17.51	0.025	33.23	0.57	72.2	0.2	6.59	2.64	0.1	351400	4	D	12	D12	208.3333333333
GA1836I1700	Athens	2018-07-02	Inrow_Soil	120	NA	NA	TRUE	FALSE	FALSE	GA1836I1700_S142_L001_R1_001.fastq.gz	GA1836I1700_S142_L001_R2_001.fastq.gz	72632	1700	33.71664	-83.30858	NA	79.4	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361700	2	D	10	D10	79.4
GA1836I900	Athens	2018-06-01	Inrow_Soil	70	NA	NA	TRUE	FALSE	FALSE	GA1836I900_S177_L001_R1_001.fastq.gz	GA1836I900_S177_L001_R2_001.fastq.gz	88533	900	33.71668	-83.30863	NA	50.033333	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	401	6.17	6.77	90.6	5.68	681	0.03	0.03	0.33	9.06	44	189.3	5.83	0.03	10.04	0.41	4.3	0.79	0.015	2.61	0.06	36900	2	G	9	G9	50.0333333333
GA1836Ka1400	Athens	2018-06-19	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1836Ka1400_S9_L001_R1_001.fastq.gz	GA1836Ka1400_S9_L001_R2_001.fastq.gz	47118	1400	33.71668	-83.30862	NA	69.233333	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	356	6.43	7.03	100	6.42	895	0.025	0.025	0.135	11.64	61.8	208.7	5.85	0.025	10.57	1.14	19.39	0.64	0.63	2.53	0.07	361400	1	A	9	A9	69.2333333333
GA1836Ka1700	Athens	2018-07-02	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1836Ka1700_S111_L001_R1_001.fastq.gz	GA1836Ka1700_S111_L001_R2_001.fastq.gz	89240	1700	33.71664	-83.30858	NA	68.6	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361700	2	B	3	B3	68.6
GA1836Ka900	Athens	2018-06-01	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1836Ka900_S65_L001_R1_001.fastq.gz	GA1836Ka900_S65_L001_R2_001.fastq.gz	10365	900	33.71668	-83.30863	NA	110.6	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	401	6.17	6.77	90.6	5.68	681	0.03	0.03	0.33	9.06	44	189.3	5.83	0.03	10.04	0.41	4.3	0.79	0.015	2.61	0.06	36900	1	F	5	F5	110.6
GA1836Kb1400	Athens	2018-06-19	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1836Kb1400_S56_L001_R1_001.fastq.gz	GA1836Kb1400_S56_L001_R2_001.fastq.gz	28754	1400	33.71668	-83.30862	NA	66.233333	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	356	6.43	7.03	100	6.42	895	0.025	0.025	0.135	11.64	61.8	208.7	5.85	0.025	10.57	1.14	19.39	0.64	0.63	2.53	0.07	361400	1	E	8	E8	66.2333333333
GA1836Kb1700	Athens	2018-07-02	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1836Kb1700_S121_L001_R1_001.fastq.gz	GA1836Kb1700_S121_L001_R2_001.fastq.gz	94706	1700	33.71664	-83.30858	NA	75.833333	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361700	2	C	1	C1	75.8333333333
GA1836Kb900	Athens	2018-06-01	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1836Kb900_S27_L001_R1_001.fastq.gz	GA1836Kb900_S27_L001_R2_001.fastq.gz	8107	900	33.71668	-83.30863	NA	68.866722	Sample	0.003175806	0.3085484	82.42355	63.16194	61.83274	0.7496774	2.797581	8.645161	36	401	6.17	6.77	90.6	5.68	681	0.03	0.03	0.33	9.06	44	189.3	5.83	0.03	10.04	0.41	4.3	0.79	0.015	2.61	0.06	36900	1	C	3	C3	68.8667223333
